Country,Year,Status,Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population,Income composition of resources
Pakistan,2001,Developing,63.0,189.0,377,0.01,1.766663097,0.0,3849,16.9,483,68.0,2.61,65.0,0.1,51.6568157,14161437.0,0.45
Panama,2001,Developing,75.5,124.0,2,5.43,7.320514461,98.0,0,46.9,2,95.0,7.72,99.0,0.1,446.372833,389684.0,0.721
Papua New Guinea,2001,Developing,59.1,331.0,11,0.68,93.37278497,59.0,4023,38.2,14,52.0,6.68,55.0,1.3,539.41528,5716152.0,0.422
Paraguay,2001,Developing,71.2,17.0,4,6.66,233.8488603,0.0,0,39.8,5,9.0,7.61,89.0,0.1,1417.26582,546624.0,0.624
Peru,2001,Developing,72.4,142.0,17,4.22,302.5359058,0.0,0,46.1,22,9.0,4.98,9.0,0.5,1981.243653,26261363.0,0.677
Philippines,2001,Developing,66.8,221.0,68,4.54,69.0204245,45.0,7360,18.3,89,76.0,3.0,79.0,0.1,957.287441,79665315.0,0.622
Poland,2001,Developed,74.2,149.0,3,7.74,466.7383106,95.0,133,53.6,3,98.0,5.86,98.0,0.1,4981.198619,3824876.0,0.784
Portugal,2001,Developed,76.9,11.0,1,12.22,1657.328352,7.0,0,5.9,1,96.0,9.1,97.0,0.1,11729.14616,1362722.0,0.782
Qatar,2001,Developing,76.3,87.0,0,0.76,170.0494537,93.0,23,63.3,0,93.0,2.56,93.0,0.1,2843.63635,0.0,0.809
Republic of Korea,2001,Developing,76.7,17.0,3,11.45,0.0,89.0,23060,25.2,4,99.0,4.76,97.0,0.1,0.0,0.0,0.0
Republic of Moldova,2001,Developing,67.6,228.0,1,10.98,0.0,94.0,457,46.8,1,98.0,7.0,97.0,0.1,0.0,0.0,0.0
Romania,2001,Developed,78.0,179.0,4,9.78,180.1095132,98.0,10,51.9,5,99.0,4.36,99.0,0.1,1839.72945,2213197.0,0.708
Russian Federation,2001,Developing,65.1,38.0,21,10.47,2.642527148,43.0,2072,54.2,25,97.0,5.67,96.0,0.3,21.362386,14597683.0,0.72
Rwanda,2001,Developing,48.6,438.0,33,5.72,0.388253772,0.0,896,13.7,54,76.0,4.38,77.0,8.1,21.569654,832946.0,0.332
Saint Lucia,2001,Developing,71.8,178.0,0,12.03,0.0,0.0,0,37.3,0,99.0,6.1,99.0,0.3,0.0,0.0,0.684
Saint Vincent and the Grenadines,2001,Developing,79.0,186.0,0,4.73,0.0,0.0,0,41.0,0,99.0,3.64,99.0,0.7,0.0,0.0,0.673
Samoa,2001,Developing,75.0,175.0,0,3.43,199.4118322,89.0,0,66.5,0,83.0,5.16,85.0,0.1,1555.47451,175566.0,0.645
Sao Tome and Principe,2001,Developing,62.8,225.0,0,5.02,3.841228575,0.0,0,21.1,0,9.0,1.28,92.0,1.5,51.216381,141622.0,0.497
Saudi Arabia,2001,Developing,72.8,17.0,10,0.05,710.4952397,95.0,155,56.9,12,97.0,4.49,97.0,0.1,8643.4944,0.0,0.742
Senegal,2001,Developing,57.9,251.0,26,0.34,6.064221202,0.0,24789,17.9,49,49.0,4.98,52.0,0.6,481.287397,1134497.0,0.381
Serbia,2001,Developing,73.1,135.0,1,7.53,222.5065705,0.0,35,51.7,1,93.0,6.89,93.0,0.1,1634.87561,753433.0,0.709
Seychelles,2001,Developing,72.0,187.0,0,6.72,643.7035752,96.0,0,27.6,0,96.0,4.45,96.0,0.1,7663.1378,8122.0,0.714
Sierra Leone,2001,Developing,41.0,519.0,30,4.21,33.34691455,0.0,649,17.5,48,38.0,11.83,38.0,1.5,227.779471,4739147.0,0.302
Singapore,2001,Developed,78.7,76.0,0,2.08,1003.366877,95.0,408,28.9,0,95.0,2.37,96.0,0.1,21577.7823,0.0,0.82
Slovakia,2001,Developed,73.3,145.0,0,10.73,0.0,99.0,0,51.1,1,99.0,5.5,99.0,0.1,0.0,0.0,0.763
Slovenia,2001,Developed,76.2,124.0,0,10.8,196.3026243,0.0,0,51.8,0,93.0,8.57,92.0,0.1,1479.29634,19926.0,0.824
Solomon Islands,2001,Developing,66.2,227.0,0,0.7,325.1114746,83.0,0,38.7,0,88.0,6.44,84.0,0.1,944.81684,423853.0,0.442
Somalia,2001,Developing,57.0,352.0,46,0.01,0.0,0.0,3571,18.2,75,33.0,0.0,33.0,0.8,0.0,0.0,0.0
South Africa,2001,Developing,56.0,429.0,52,7.38,365.2585722,72.0,1166,4.9,76,71.0,8.31,71.0,24.0,2681.781,45312937.0,0.629
South Sudan,2001,Developing,49.6,381.0,30,0.0,0.0,0.0,0,0.0,49,0.0,0.0,0.0,3.0,0.0,6974442.0,0.0
Spain,2001,Developed,79.4,84.0,2,9.86,2044.169761,83.0,0,58.2,2,95.0,7.24,96.0,0.1,15323.6114,485412.0,0.825
Sri Lanka,2001,Developing,72.7,16.0,5,1.68,53.61278637,0.0,309,14.6,6,98.0,3.81,98.0,0.1,837.699787,18797.0,0.686
Sudan,2001,Developing,58.9,283.0,71,1.81,28.88069657,0.0,4362,0.0,108,66.0,2.96,66.0,0.2,377.5254454,279455.0,0.399
Suriname,2001,Developing,67.7,219.0,0,4.23,191.2135044,0.0,0,48.3,0,65.0,8.38,68.0,1.8,1598.77512,47774.0,0.0
Swaziland,2001,Developing,47.1,568.0,3,6.72,143.6197316,86.0,49,26.3,4,87.0,5.11,84.0,48.8,1437.634951,172927.0,0.506
Sweden,2001,Developed,79.8,73.0,0,6.6,3554.546434,0.0,5,53.4,0,99.0,8.86,99.0,0.1,26969.24457,889596.0,0.877
Switzerland,2001,Developed,82.0,75.0,0,11.12,6478.346135,0.0,700,51.3,0,95.0,1.28,93.0,0.1,38538.64447,7229854.0,0.888
Syrian Arab Republic,2001,Developing,72.7,135.0,10,1.29,93.50075111,8.0,290,44.6,11,83.0,4.92,82.0,0.1,1258.421953,16766899.0,0.589
Tajikistan,2001,Developing,64.0,194.0,13,0.86,1.142003812,0.0,38,31.6,16,84.0,4.59,85.0,0.3,17.8159721,6327125.0,0.535
Thailand,2001,Developing,71.2,194.0,17,5.92,176.0625201,95.0,7319,19.4,20,97.0,3.32,96.0,0.8,1893.145377,63543322.0,0.649
The former Yugoslav republic of Macedonia,2001,Developing,73.1,126.0,0,3.27,0.0,0.0,27,53.2,0,91.0,8.18,91.0,0.1,0.0,0.0,0.0
Timor-Leste,2001,Developing,59.4,269.0,3,0.5,6.556583478,0.0,0,12.3,4,0.0,3.75,0.0,0.1,56.4249869,892531.0,0.47
Togo,2001,Developing,54.6,345.0,14,0.95,2.048574874,0.0,1833,17.1,22,51.0,4.29,5.0,5.3,26.6394652,511177.0,0.426
Tonga,2001,Developing,71.8,157.0,0,1.35,330.1007394,91.0,4,66.2,0,91.0,5.66,89.0,0.1,1837.977391,98611.0,0.674
Trinidad and Tobago,2001,Developing,69.1,194.0,0,4.55,516.7112481,0.0,0,34.4,1,91.0,4.4,91.0,1.2,6935.721451,127238.0,0.715
Tunisia,2001,Developing,73.2,11.0,4,1.19,257.2878697,94.0,231,48.9,5,98.0,5.29,98.0,0.1,2254.933126,978571.0,0.654
Turkey,2001,Developing,78.0,14.0,41,1.49,256.4341746,77.0,30509,54.3,50,88.0,5.16,88.0,0.1,3119.63716,64191474.0,0.653
Turkmenistan,2001,Developing,64.0,221.0,7,2.35,106.180706,0.0,9,38.1,9,94.0,3.87,95.0,0.1,774.4763388,45648.0,0.0
Uganda,2001,Developing,47.7,539.0,115,10.57,26.97625217,0.0,48543,13.3,187,56.0,7.26,55.0,10.8,234.984775,24854892.0,0.396
Ukraine,2001,Developing,67.7,253.0,6,4.31,8.897421459,7.0,16970,55.1,7,99.0,5.66,99.0,0.8,78.738243,48683865.0,0.673
United Arab Emirates,2001,Developing,74.5,14.0,1,1.67,243.7539129,92.0,30,55.0,1,94.0,2.48,94.0,0.1,3161.52935,0.0,0.798
United Kingdom of Great Britain and Northern Ireland,2001,Developed,78.0,88.0,4,10.91,0.0,0.0,73,58.2,4,91.0,7.31,91.0,0.1,0.0,0.0,0.0
United Republic of Tanzania,2001,Developing,49.6,46.0,110,4.09,0.0,0.0,11847,16.4,173,65.0,3.28,87.0,12.5,0.0,0.0,0.0
United States of America,2001,Developed,76.9,115.0,28,8.25,0.0,89.0,116,6.9,33,89.0,13.73,94.0,0.1,0.0,0.0,0.0
Uruguay,2001,Developing,75.2,123.0,1,6.48,421.4804282,94.0,0,55.7,1,94.0,7.46,94.0,0.1,6281.37747,332713.0,0.742
Uzbekistan,2001,Developing,67.4,185.0,28,1.53,43.66385568,0.0,22,35.3,34,99.0,5.28,99.0,0.2,456.734892,2496445.0,0.594
Vanuatu,2001,Developing,69.1,179.0,0,0.91,163.105292,68.0,7,41.9,0,67.0,3.37,7.0,0.1,1362.61731,18929.0,0.0
Venezuela (Bolivarian Republic of),2001,Developing,72.5,169.0,10,8.05,0.0,53.0,115,54.1,12,87.0,5.21,7.0,0.1,0.0,0.0,0.672
Viet Nam,2001,Developing,73.6,138.0,32,1.84,0.0,0.0,12058,9.6,41,96.0,5.17,96.0,0.1,0.0,0.0,0.576
Yemen,2001,Developing,61.1,251.0,46,0.08,0.0,19.0,485,31.7,63,73.0,4.34,73.0,0.1,0.0,0.0,0.444
