Country,Year,Status,Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population,Income composition of resources
Belarus,2004,Developing,68.2,247.0,1,12.05,42.33443901,99.0,2,56.2,1,99.0,6.59,99.0,0.1,2378.33927,973146.0,0.703
Belgium,2004,Developed,78.8,91.0,1,12.05,5160.508378,64.0,61,59.8,1,96.0,9.32,95.0,0.1,35589.71295,1421137.0,0.88
Belize,2004,Developing,68.7,197.0,0,6.2,325.6807462,97.0,0,43.2,0,97.0,4.39,97.0,0.8,3831.53819,27689.0,0.691
Benin,2004,Developing,56.1,285.0,25,1.15,10.73628066,75.0,262,2.1,39,74.0,4.56,72.0,2.1,583.493514,7754.0,0.423
Bhutan,2004,Developing,64.2,263.0,1,0.96,2.586698228,89.0,3,16.1,1,9.0,4.41,89.0,0.3,197.45788,64282.0,0.0
Bolivia (Plurinational State of),2004,Developing,65.1,226.0,12,2.66,0.0,84.0,0,45.4,16,84.0,5.22,84.0,0.2,0.0,0.0,0.62
Bosnia and Herzegovina,2004,Developing,75.5,99.0,0,4.25,3.479918859,36.0,28,49.9,0,87.0,9.4,84.0,0.1,265.642661,3781287.0,0.0
Botswana,2004,Developing,48.1,652.0,2,4.9,469.5823898,91.0,1,32.2,4,96.0,5.56,96.0,28.4,4896.583835,182933.0,0.58
Brazil,2004,Developing,72.0,17.0,81,6.85,186.6090485,96.0,0,46.9,93,99.0,7.7,99.0,0.1,3623.47667,184738458.0,0.695
Brunei Darussalam,2004,Developing,76.4,89.0,0,0.11,1504.30004,99.0,16,3.1,0,92.0,3.1,92.0,0.1,21896.6527,0.0,0.828
Bulgaria,2004,Developed,72.2,157.0,1,10.96,384.1473028,94.0,0,59.1,1,94.0,7.9,95.0,0.1,3381.57837,771686.0,0.738
Burkina Faso,2004,Developing,52.4,323.0,49,4.54,56.96108089,0.0,77,13.7,91,83.0,6.45,79.0,2.5,371.323865,133569.0,0.0
Burundi,2004,Developing,52.6,378.0,24,5.72,11.22655347,83.0,2,13.8,38,76.0,7.1,83.0,4.8,127.4296648,7182451.0,0.279
Côte d'Ivoire,2004,Developing,48.2,472.0,64,3.08,0.0,67.0,3466,21.5,91,76.0,5.24,67.0,6.5,0.0,0.0,0.0
Cabo Verde,2004,Developing,71.4,14.0,0,4.19,240.139715,91.0,0,23.7,0,94.0,5.6,93.0,0.8,1976.45856,467664.0,0.574
Cambodia,2004,Developing,61.5,253.0,19,1.38,8.38611924,0.0,352,13.5,24,86.0,6.43,85.0,1.7,48.615184,1363377.0,0.458
Cameroon,2004,Developing,52.1,412.0,59,4.71,7.177302132,0.0,358,22.8,94,72.0,4.73,73.0,7.5,93.211716,1695981.0,0.455
Canada,2004,Developing,80.0,77.0,2,7.8,5513.329924,14.0,7,6.6,2,91.0,9.56,91.0,0.1,31979.87195,31995.0,0.881
Central African Republic,2004,Developing,45.7,512.0,17,1.5,41.50111735,0.0,1233,17.9,26,45.0,4.1,51.0,12.0,313.21598,45536.0,0.315
Chad,2004,Developing,48.5,45.0,44,0.34,72.38451279,0.0,10324,15.1,78,31.0,5.72,21.0,5.2,454.6765879,97143.0,0.301
Chile,2004,Developing,78.0,97.0,2,6.32,78.78564878,0.0,0,56.8,2,94.0,6.93,93.0,0.1,621.828325,15973778.0,0.781
China,2004,Developing,73.5,11.0,360,3.04,1.58668462,79.0,70549,23.4,427,87.0,4.72,87.0,0.1,158.668462,129675.0,0.622
Colombia,2004,Developing,72.8,148.0,16,4.26,42.17956418,89.0,0,49.8,19,89.0,5.37,89.0,0.1,274.249442,42724163.0,0.658
Comoros,2004,Developing,59.8,269.0,2,0.27,7.212110766,77.0,0,18.8,2,73.0,3.96,76.0,0.1,616.4197236,597228.0,0.0
Congo,2004,Developing,54.1,48.0,9,2.58,0.0,0.0,3524,21.2,13,67.0,2.56,67.0,6.3,0.0,0.0,0.497
Costa Rica,2004,Developing,77.7,12.0,1,4.09,1043.10795,89.0,0,49.3,1,9.0,7.8,9.0,0.1,4425.57467,418738.0,0.719
Croatia,2004,Developed,75.4,114.0,0,13.11,1116.396502,0.0,54,56.9,0,96.0,6.56,96.0,0.1,9365.742468,4439.0,0.771
Cuba,2004,Developing,77.3,17.0,1,4.38,4.484254579,99.0,0,53.0,1,98.0,6.14,88.0,0.1,339.716256,0.0,0.705
Cyprus,2004,Developed,78.6,65.0,0,13.03,1586.724172,88.0,0,54.8,0,98.0,6.42,98.0,0.1,23932.49128,1141.0,0.823
Czechia,2004,Developed,75.8,116.0,0,13.24,0.0,98.0,17,6.8,0,96.0,6.9,98.0,0.1,0.0,0.0,0.0
Democratic People's Republic of Korea,2004,Developing,68.4,165.0,11,3.13,0.0,98.0,0,27.2,14,99.0,0.0,72.0,0.1,0.0,0.0,0.0
Democratic Republic of the Congo,2004,Developing,53.5,323.0,232,1.44,0.0,0.0,44934,16.5,330,52.0,3.34,54.0,2.1,0.0,0.0,0.0
Denmark,2004,Developed,77.7,98.0,0,11.27,6948.839868,0.0,0,54.4,0,95.0,9.67,95.0,0.1,46511.6457,544523.0,0.893
Djibouti,2004,Developing,58.1,326.0,2,1.18,106.0354659,0.0,71,29.8,2,64.0,6.76,64.0,4.0,864.184726,77752.0,0.388
Dominican Republic,2004,Developing,69.3,214.0,7,5.16,182.6162515,82.0,0,47.2,8,66.0,4.28,79.0,2.1,2421.9662,912998.0,0.666
Ecuador,2004,Developing,74.4,148.0,8,3.65,16.37920405,88.0,0,46.5,9,9.0,6.22,88.0,0.3,278.557892,1359647.0,0.682
Egypt,2004,Developing,69.0,176.0,57,0.16,0.0,97.0,80,52.9,70,97.0,5.21,97.0,0.1,0.0,0.0,0.623
El Salvador,2004,Developing,70.0,215.0,3,2.9,398.6058322,9.0,0,48.6,3,9.0,7.3,9.0,0.3,2632.79942,6775.0,0.636
Equatorial Guinea,2004,Developing,54.1,336.0,3,6.28,44.54768305,0.0,38,19.8,4,48.0,2.4,38.0,4.4,685.34897,724817.0,0.553
Eritrea,2004,Developing,59.1,342.0,7,0.64,10.26097341,84.0,24,13.6,10,98.0,3.14,98.0,1.8,287.4222243,3858623.0,0.0
Estonia,2004,Developing,72.3,195.0,0,15.07,101.1201161,9.0,0,55.2,0,95.0,5.13,94.0,0.1,885.465115,136255.0,0.805
Ethiopia,2004,Developing,55.0,354.0,217,0.86,1.506962482,0.0,73,13.5,342,54.0,4.23,4.0,4.1,135.7623858,7462445.0,0.31
Fiji,2004,Developing,68.1,218.0,0,1.63,43.99452464,99.0,37,54.2,0,96.0,3.61,95.0,0.1,3332.918533,818354.0,0.691
Finland,2004,Developing,78.7,12.0,0,9.89,4508.806185,0.0,0,57.6,0,96.0,8.21,98.0,0.1,37636.11173,5228172.0,0.869
France,2004,Developing,82.0,94.0,3,13.18,5291.234786,35.0,4448,57.0,4,99.0,1.53,98.0,0.1,33874.74255,6274897.0,0.857
Gabon,2004,Developing,59.7,322.0,2,8.13,443.4750634,0.0,63,3.3,3,44.0,3.26,45.0,11.1,5685.577736,136425.0,0.64
Gambia,2004,Developing,57.3,296.0,3,2.51,0.0,95.0,0,2.3,6,88.0,4.35,87.0,2.9,0.0,0.0,0.404
Georgia,2004,Developing,72.3,134.0,1,3.74,7.132564768,64.0,6847,48.1,1,66.0,8.53,78.0,0.1,127.367228,4245.0,0.694
Germany,2004,Developed,79.1,86.0,3,11.83,5842.374765,88.0,121,57.1,3,96.0,1.37,96.0,0.1,34165.9343,8251626.0,0.877
Ghana,2004,Developing,58.3,34.0,41,1.46,53.23775977,8.0,60,21.8,62,81.0,3.96,8.0,3.2,423.1936389,2986536.0,0.491
Greece,2004,Developing,79.2,81.0,0,9.56,287.6124519,92.0,1,59.9,1,95.0,8.3,95.0,0.1,21955.149,1955141.0,0.83
Grenada,2004,Developing,73.0,187.0,0,8.43,100.965873,83.0,0,39.9,0,84.0,5.24,83.0,0.1,5836.17763,0.0,0.0
Guatemala,2004,Developing,69.6,21.0,15,2.4,288.4016258,0.0,0,43.1,18,88.0,6.77,87.0,0.4,1872.73783,12796925.0,0.564
Guinea,2004,Developing,54.0,334.0,33,0.34,18.93011259,0.0,10,18.1,53,65.0,3.14,6.0,2.8,386.3288283,949229.0,0.325
Guinea-Bissau,2004,Developing,53.5,38.0,5,2.58,13.52999556,0.0,3526,19.6,8,69.0,5.41,64.0,5.0,393.3138244,135345.0,0.0
Guyana,2004,Developing,65.1,237.0,1,7.84,1.776181042,91.0,0,38.4,1,91.0,5.73,91.0,1.9,145.58861,751652.0,0.613
Haiti,2004,Developing,58.7,32.0,18,6.1,64.39853344,0.0,0,37.5,24,58.0,5.61,55.0,4.3,387.9429725,9119178.0,0.45
Honduras,2004,Developing,72.2,165.0,5,3.02,188.2499208,93.0,0,42.0,7,94.0,7.89,94.0,1.2,1217.657961,724153.0,0.571
Hungary,2004,Developed,72.9,18.0,1,13.28,146.8608016,0.0,0,58.2,1,99.0,8.8,99.0,0.1,1259.5266,117146.0,0.793
Iceland,2004,Developed,88.0,65.0,0,6.79,8506.101443,0.0,0,56.5,0,99.0,9.59,99.0,0.1,46917.27216,29274.0,0.873
India,2004,Developing,64.0,214.0,1600,1.2,27.33800857,6.0,55443,13.0,2100,58.0,4.22,63.0,0.3,621.3183767,1126135777.0,0.518
Indonesia,2004,Developing,65.3,213.0,174,0.06,55.36107207,64.0,29171,18.2,237,79.0,2.37,71.0,0.1,1148.56996,223614649.0,0.624
Iran (Islamic Republic of),2004,Developing,71.8,139.0,28,0.01,0.0,95.0,3,47.6,33,98.0,5.89,99.0,0.1,0.0,0.0,0.686
Iraq,2004,Developing,67.2,21.0,30,0.32,44.12059646,62.0,9081,51.9,37,69.0,5.61,74.0,0.1,1391.816923,2631669.0,0.603
Ireland,2004,Developed,78.3,82.0,0,13.32,8040.220444,0.0,334,54.4,0,89.0,7.34,89.0,0.1,47631.6377,47262.0,0.88
Israel,2004,Developing,81.0,69.0,1,2.23,1895.342792,99.0,116,6.1,1,95.0,7.35,95.0,0.1,19888.172,689.0,0.863
Italy,2004,Developed,89.0,66.0,2,8.98,4270.914882,96.0,599,57.6,3,97.0,8.49,94.0,0.1,31174.56118,57685327.0,0.846
Jamaica,2004,Developing,73.3,165.0,1,3.67,192.3226305,98.0,0,45.4,1,97.0,4.8,98.0,2.3,3719.97351,2728777.0,0.689
Japan,2004,Developed,82.1,68.0,3,7.7,6746.281299,0.0,8752,23.8,4,97.0,8.3,99.0,0.1,37688.72234,127761.0,0.866
Jordan,2004,Developing,72.5,125.0,4,0.54,32.52523612,95.0,21,57.0,4,95.0,9.5,95.0,0.1,261.456882,5535595.0,0.723
Kazakhstan,2004,Developing,64.7,287.0,8,6.55,33.91660183,99.0,2204,45.8,9,99.0,3.95,82.0,0.1,2874.288291,1512985.0,0.725
Kenya,2004,Developing,53.0,432.0,72,1.43,36.29775249,73.0,20,15.9,112,73.0,4.29,73.0,13.2,458.8843551,3574931.0,0.461
Kiribati,2004,Developing,64.8,214.0,0,0.48,10.6242741,67.0,0,71.4,0,61.0,1.39,62.0,0.1,113.6286,9542.0,0.0
Kuwait,2004,Developing,73.5,91.0,0,0.02,1731.073528,94.0,23,65.9,1,98.0,2.76,98.0,0.1,26921.8278,0.0,0.791
Kyrgyzstan,2004,Developing,67.1,218.0,4,3.41,0.0,99.0,8,37.5,4,98.0,5.57,99.0,0.1,0.0,0.0,0.609
Lao People's Democratic Republic,2004,Developing,64.0,252.0,12,3.53,0.0,45.0,1491,14.4,16,46.0,4.54,45.0,0.2,0.0,0.0,0.485
Latvia,2004,Developed,71.0,26.0,0,8.81,80.0328375,98.0,0,56.6,0,99.0,6.51,99.0,0.1,6351.8125,2263122.0,0.776
Lebanon,2004,Developing,73.7,13.0,1,2.1,618.3614858,75.0,213,6.2,1,74.0,8.91,75.0,0.1,5424.22356,3863267.0,0.0
Lesotho,2004,Developing,44.8,666.0,5,1.8,67.91361818,6.0,31,26.9,7,89.0,6.96,9.0,34.6,781.5145936,1933728.0,0.439
Liberia,2004,Developing,54.0,329.0,12,4.24,17.85870796,0.0,4,21.5,17,47.0,8.77,31.0,3.2,149.4452549,3176414.0,0.335
Libya,2004,Developing,71.5,141.0,2,0.01,31.80653288,99.0,2771,55.3,3,97.0,3.46,97.0,0.1,586.8364,0.0,0.747
Lithuania,2004,Developed,71.6,24.0,0,12.1,76.36187737,94.0,1,58.1,0,9.0,5.67,94.0,0.1,676.966998,337775.0,0.792
Luxembourg,2004,Developed,78.7,92.0,0,12.42,12372.05188,94.0,0,56.4,0,99.0,8.2,99.0,0.1,75716.3518,45895.0,0.867
Madagascar,2004,Developing,64.0,267.0,38,0.81,23.72796328,71.0,35558,15.4,58,74.0,4.89,78.0,0.6,245.1235876,1782997.0,0.466
Malawi,2004,Developing,45.1,615.0,40,1.11,58.13583343,89.0,1116,15.5,65,94.0,7.82,89.0,23.4,274.2256294,1267638.0,0.366
Malaysia,2004,Developing,73.2,137.0,3,0.49,315.6639322,94.0,5729,29.8,4,95.0,3.74,95.0,0.1,4955.477743,2517419.0,0.731
Maldives,2004,Developing,73.4,16.0,0,1.6,611.9093566,97.0,37,17.3,0,96.0,5.89,96.0,0.1,3853.33348,312.0,0.617
Mali,2004,Developing,52.8,296.0,58,0.49,57.11644801,73.0,172,17.5,103,7.0,6.28,69.0,2.0,439.3572924,1239196.0,0.333
Malta,2004,Developed,78.7,69.0,0,6.53,203.3157499,85.0,4,64.5,0,89.0,8.46,89.0,0.1,1519.5497,41268.0,0.797
Mauritania,2004,Developing,64.0,224.0,8,0.01,5.00378288,0.0,5039,23.6,12,68.0,4.7,7.0,1.3,62.547286,342823.0,0.451
Mauritius,2004,Developing,71.9,168.0,0,4.16,509.3899943,98.0,28,27.5,0,98.0,4.29,98.0,0.1,5229.876738,12213.0,0.696
Mexico,2004,Developing,75.4,124.0,44,4.9,920.8284115,98.0,64,55.7,52,98.0,6.11,98.0,0.1,7199.59665,16995583.0,0.714
Micronesia (Federated States of),2004,Developing,67.7,179.0,0,2.02,0.0,8.0,0,63.2,0,82.0,1.64,78.0,0.1,0.0,0.0,0.616
Mongolia,2004,Developing,64.0,284.0,2,1.75,73.24150483,98.0,0,41.3,2,99.0,5.99,99.0,0.1,797.8377432,2496832.0,0.621
Montenegro,2004,Developing,73.5,134.0,0,0.01,57.12190146,0.0,0,55.0,0,0.0,8.45,0.0,0.1,338.199535,613353.0,0.74
Morocco,2004,Developing,72.0,142.0,23,0.56,100.3638322,95.0,6399,48.2,27,97.0,5.22,97.0,0.1,1948.812275,3179285.0,0.561
Mozambique,2004,Developing,54.0,429.0,82,1.54,46.58195631,76.0,9396,18.1,120,69.0,5.91,83.0,15.9,336.3318145,231275.0,0.332
Myanmar,2004,Developing,63.5,228.0,66,0.44,4.15451614,39.0,1329,15.7,90,92.0,1.97,82.0,0.5,219.8156688,487377.0,0.455
Namibia,2004,Developing,54.7,483.0,3,4.8,368.2848258,0.0,4,27.2,4,81.0,6.47,81.0,24.0,3288.257373,29228.0,0.559
Nepal,2004,Developing,64.7,218.0,35,0.21,31.93187316,27.0,12074,13.4,47,8.0,5.82,8.0,0.2,287.4156,2539449.0,0.463
Netherlands,2004,Developed,79.2,77.0,1,9.56,5170.130703,0.0,11,55.0,1,98.0,8.52,98.0,0.1,39954.64222,16281779.0,0.885
New Zealand,2004,Developed,79.2,79.0,0,9.15,442.3774869,88.0,33,61.5,0,87.0,7.89,89.0,0.1,2542.39935,0.0,0.884
Nicaragua,2004,Developing,71.0,194.0,4,3.81,36.81621175,79.0,0,45.7,4,8.0,6.13,79.0,0.3,191.55157,53973.0,0.587
Niger,2004,Developing,52.9,279.0,56,0.11,20.86118432,0.0,63057,15.0,118,45.0,6.61,43.0,1.6,232.5661574,1312712.0,0.27
Nigeria,2004,Developing,48.5,47.0,563,9.76,57.22555815,0.0,31521,18.8,907,43.0,4.33,33.0,5.4,648.815852,135393616.0,0.445
Norway,2004,Developed,79.8,77.0,0,6.22,1009.825011,0.0,7,55.9,0,92.0,9.44,92.0,0.1,5757.26916,459191.0,0.924
Oman,2004,Developing,74.0,122.0,1,0.61,70.46762486,99.0,18,48.9,1,99.0,2.98,99.0,0.1,1129.28886,0.0,0.734
Pakistan,2004,Developing,63.7,183.0,364,0.01,28.98323119,65.0,4248,18.4,461,65.0,2.56,65.0,0.1,649.848233,15783.0,0.474
Panama,2004,Developing,75.8,123.0,1,5.69,527.60848,95.0,0,49.5,2,92.0,8.9,95.0,0.2,4591.892776,3269541.0,0.733
Papua New Guinea,2004,Developing,59.9,314.0,11,0.58,158.001946,6.0,1385,4.4,15,59.0,8.39,62.0,1.5,637.3616215,6161517.0,0.439
Paraguay,2004,Developing,71.9,165.0,3,6.2,20.60083027,9.0,0,42.0,4,92.0,5.78,92.0,0.2,148.527976,57374.0,0.639
Peru,2004,Developing,72.2,151.0,14,4.27,356.9393805,92.0,0,48.1,18,81.0,4.56,86.0,0.4,2448.143899,27273194.0,0.685
Philippines,2004,Developing,67.3,218.0,66,4.45,13.39905105,48.0,3025,19.6,86,85.0,3.23,88.0,0.1,179.3715,84678493.0,0.636
Poland,2004,Developed,74.9,143.0,2,9.19,648.0743453,98.0,11,55.0,3,99.0,6.19,99.0,0.1,6681.178818,38182222.0,0.8
Portugal,2004,Developed,78.0,99.0,0,13.45,276.0999798,94.0,5,53.3,1,95.0,9.84,95.0,0.1,1845.5881,1483861.0,0.792
Qatar,2004,Developing,76.6,84.0,0,1.11,4064.743869,97.0,29,65.0,0,95.0,3.61,96.0,0.1,41818.35256,0.0,0.826
Republic of Korea,2004,Developing,78.2,89.0,3,9.18,0.0,92.0,11,26.7,3,9.0,4.96,88.0,0.1,0.0,0.0,0.0
Republic of Moldova,2004,Developing,68.0,225.0,1,12.27,0.0,99.0,4,47.9,1,98.0,8.49,98.0,0.1,0.0,0.0,0.0
Romania,2004,Developed,71.7,165.0,4,9.82,431.3250367,99.0,117,53.4,4,97.0,5.43,97.0,0.1,3552.92452,21451748.0,0.733
Russian Federation,2004,Developing,64.9,321.0,19,11.5,46.51559476,96.0,2444,55.0,21,98.0,5.19,97.0,0.3,412.372294,1446754.0,0.741
Rwanda,2004,Developing,53.4,397.0,26,6.75,31.93566186,89.0,386,14.9,42,89.0,6.24,89.0,7.7,236.9114381,8818438.0,0.371
Saint Lucia,2004,Developing,72.6,166.0,0,11.93,0.0,91.0,0,39.0,0,91.0,6.2,91.0,0.2,0.0,0.0,0.686
Saint Vincent and the Grenadines,2004,Developing,71.2,181.0,0,5.42,0.0,99.0,0,43.8,0,99.0,3.72,99.0,0.4,0.0,0.0,0.689
Samoa,2004,Developing,71.4,162.0,0,3.62,310.6117683,54.0,0,68.9,0,26.0,4.45,55.0,0.1,2351.33814,178781.0,0.665
Sao Tome and Principe,2004,Developing,63.8,224.0,0,5.78,9.013493879,7.0,0,22.8,0,99.0,9.94,96.0,1.6,693.345683,151969.0,0.509
Saudi Arabia,2004,Developing,73.1,12.0,9,0.06,816.4795082,96.0,1880,59.4,11,96.0,3.58,96.0,0.1,11138.8746,0.0,0.754
Senegal,2004,Developing,59.7,247.0,24,0.35,66.02236299,54.0,31,19.1,42,87.0,5.68,87.0,0.7,733.581811,1955944.0,0.408
Serbia,2004,Developing,73.0,134.0,1,7.42,462.7076756,89.0,11,53.3,1,96.0,8.24,88.0,0.1,3331.228766,7463157.0,0.72
Seychelles,2004,Developing,72.1,186.0,0,7.91,12.94324581,99.0,0,29.2,0,99.0,4.17,99.0,0.1,1176.65871,82475.0,0.715
Sierra Leone,2004,Developing,42.3,496.0,30,3.99,38.52454761,0.0,7,18.8,47,69.0,11.66,65.0,2.1,263.145817,5439695.0,0.332
Singapore,2004,Developed,79.7,71.0,0,1.45,204.2481892,94.0,96,29.9,0,95.0,3.17,95.0,0.1,2745.27136,0.0,0.82
Slovakia,2004,Developed,74.1,138.0,0,10.03,0.0,99.0,2,52.6,0,99.0,7.21,99.0,0.1,0.0,0.0,0.776
Slovenia,2004,Developed,77.2,113.0,0,10.0,235.3785281,0.0,0,53.5,0,94.0,8.47,94.0,0.1,1726.9151,199712.0,0.85
Solomon Islands,2004,Developing,67.1,29.0,0,1.18,195.5259417,81.0,0,41.3,0,89.0,5.64,9.0,0.1,818.442619,458324.0,0.459
Somalia,2004,Developing,51.2,341.0,49,0.01,0.0,0.0,12008,19.4,80,3.0,0.0,3.0,0.9,0.0,0.0,0.0
South Africa,2004,Developing,53.7,497.0,55,6.96,622.043809,76.0,830,42.9,83,73.0,7.93,74.0,29.7,4863.51688,4717.99,0.611
South Sudan,2004,Developing,51.4,383.0,29,0.0,0.0,0.0,0,0.0,45,0.0,0.0,0.0,3.8,0.0,7787655.0,0.0
Spain,2004,Developed,81.0,79.0,2,11.96,3715.370095,97.0,26,59.9,2,97.0,8.5,97.0,0.1,24918.64584,42921895.0,0.833
Sri Lanka,2004,Developing,69.1,197.0,6,1.56,15.35342268,62.0,35,16.1,10,97.0,4.28,97.0,0.1,174.6692,19228.0,0.705
Sudan,2004,Developing,59.7,278.0,68,1.59,37.04479956,0.0,9562,0.0,102,74.0,3.39,74.0,0.2,565.569459,3186341.0,0.415
Suriname,2004,Developing,68.3,214.0,0,4.55,4.23257668,0.0,0,5.4,0,84.0,6.88,85.0,0.9,36.48773,49363.0,0.0
Swaziland,2004,Developing,45.6,69.0,3,5.78,37.43857664,93.0,0,27.4,4,88.0,5.88,86.0,50.3,2529.633557,19553.0,0.492
Sweden,2004,Developed,83.0,7.0,0,6.6,5793.363644,0.0,5,54.9,0,99.0,9.9,99.0,0.1,42442.2245,8993531.0,0.888
Switzerland,2004,Developed,81.0,69.0,0,10.55,9495.540576,0.0,39,52.8,0,95.0,1.96,93.0,0.1,53255.97631,7389625.0,0.895
Syrian Arab Republic,2004,Developing,73.2,131.0,9,0.93,10.21129783,82.0,189,46.8,10,84.0,4.48,81.0,0.1,148.852738,1786638.0,0.61
Tajikistan,2004,Developing,65.9,177.0,11,0.38,2.093721752,81.0,4,33.0,13,82.0,5.7,86.0,0.3,39.281834,6712841.0,0.563
Thailand,2004,Developing,71.6,189.0,14,6.17,301.3597791,96.0,4165,21.7,16,98.0,3.51,98.0,0.5,2659.83918,652231.0,0.674
The former Yugoslav republic of Macedonia,2004,Developing,73.5,12.0,0,2.07,0.0,0.0,9,54.5,0,95.0,8.64,94.0,0.1,0.0,0.0,0.0
Timor-Leste,2004,Developing,62.3,229.0,3,0.38,8.415788935,0.0,41,13.2,3,57.0,1.31,57.0,0.1,467.5438297,996698.0,0.484
Togo,2004,Developing,54.9,355.0,15,1.01,3.989928468,0.0,61,18.4,22,71.0,5.6,71.0,5.1,349.9937253,5534598.0,0.432
Tonga,2004,Developing,72.2,151.0,0,1.8,423.2953509,9.0,0,68.6,0,91.0,4.87,9.0,0.1,2284.37858,146.0,0.693
Trinidad and Tobago,2004,Developing,69.4,19.0,0,5.82,11.85100131,94.0,0,36.8,0,94.0,5.22,94.0,1.0,129.51914,129535.0,0.736
Tunisia,2004,Developing,74.0,15.0,3,1.36,379.7659054,96.0,1,51.4,4,97.0,5.63,97.0,0.1,3112.83529,11761.0,0.673
Turkey,2004,Developing,72.0,132.0,33,1.35,1.132766775,77.0,8927,56.8,39,85.0,5.37,85.0,0.1,64.72953,677855.0,0.675
Turkmenistan,2004,Developing,63.5,238.0,6,2.86,186.1013972,96.0,1,4.0,8,98.0,4.3,97.0,0.1,1453.917166,473398.0,0.0
Uganda,2004,Developing,51.3,485.0,104,9.89,36.60609252,62.0,141,14.2,164,58.0,8.9,62.0,8.9,288.236949,27568436.0,0.427
Ukraine,2004,Developing,67.4,267.0,5,6.79,180.3537859,98.0,146,56.1,6,99.0,6.61,99.0,1.0,1367.352433,474516.0,0.7
United Arab Emirates,2004,Developing,75.1,95.0,1,1.77,2972.448675,92.0,22,57.0,1,94.0,2.46,94.0,0.1,36161.1761,0.0,0.813
United Kingdom of Great Britain and Northern Ireland,2004,Developed,78.8,83.0,4,12.22,0.0,0.0,189,6.1,4,92.0,7.98,92.0,0.1,0.0,0.0,0.0
United Republic of Tanzania,2004,Developing,51.5,454.0,100,3.81,0.0,95.0,1419,17.7,154,95.0,4.1,95.0,10.8,0.0,0.0,0.0
United States of America,2004,Developed,77.5,111.0,28,8.48,0.0,92.0,37,63.1,33,92.0,15.14,96.0,0.1,0.0,0.0,0.0
Uruguay,2004,Developing,75.4,122.0,1,5.66,882.356362,94.0,0,57.7,1,95.0,11.59,94.0,0.1,4117.38853,332496.0,0.75
Uzbekistan,2004,Developing,67.8,183.0,24,1.59,34.41887163,99.0,75,37.0,29,99.0,5.11,99.0,0.3,465.1198869,2586435.0,0.613
Vanuatu,2004,Developing,69.6,169.0,0,0.85,334.1673373,63.0,0,44.1,0,67.0,4.12,69.0,0.1,1787.94723,24143.0,0.0
Venezuela (Bolivarian Republic of),2004,Developing,73.3,161.0,10,7.55,0.0,82.0,0,55.9,11,83.0,4.78,86.0,0.1,0.0,0.0,0.687
Viet Nam,2004,Developing,74.2,136.0,29,2.86,0.0,94.0,217,1.9,36,96.0,5.9,96.0,0.2,0.0,0.0,0.601
Yemen,2004,Developing,62.2,247.0,42,0.06,0.0,43.0,12708,33.3,56,72.0,4.9,72.0,0.1,0.0,0.0,0.464
